Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
"1,580,000 SAR",Villa,"As Salhiyah, Jeddah, Makkah Al Mukarramah",7,304 sqm,FEATURED
"1,200,000 SAR",Villa,"Ar Riyadh, Jeddah, Makkah Al Mukarramah",7+,312 sqm,FEATURED
"1,800,000 SAR",Apartment,3,3,152 sqm,"Al Malqa, Riyadh, Ar Riyadh"
"1,950,000 SAR",Villa,7+,7+,312 sqm,"Al Basatin, Jeddah, Makkah Al Mukarramah"
"250,000 SAR",Apartment,2,3,706 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"980,000 SAR",Apartment,4,4,201 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"580,000 SAR",Apartment,2,2,79 sqm,"Al Aziziyah, Makah Almukaramuh, Makkah Al Mukarramah"
"1,700,000 SAR",Apartment,3,3,147 sqm,"Al Yasmin, Riyadh, Ar Riyadh"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"4,800,000 SAR",Villa,7+,6,746 sqm,"Abhur Al Janubiyah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"2,750,000 SAR",Villa,7+,5,300 sqm,"Ash Shati, Jeddah, Makkah Al Mukarramah"
"890,000 SAR",Apartment,5,4,197 sqm,"Al Faisaliyah, Jeddah, Makkah Al Mukarramah"
"1,978,000 SAR",Apartment,1,2,92 sqm,"Al Olaya, Riyadh, Ar Riyadh"
"4,800,000 SAR",Villa,4,6,300 sqm,"سدرة, Riyadh, Ar Riyadh"
"1,950,000 SAR",Apartment,3,4,140 sqm,"North Mathar, Riyadh, Ar Riyadh"
"1,900,000 SAR",Villa,3,4,200 sqm,"سدرة, Riyadh, Ar Riyadh"
"3,000,000 SAR",Villa,5,6,300 sqm,"King Khalid International Airport, Riyadh, Ar Riyadh"
"4,700,000 SAR",Villa,7+,7+,720 sqm,"Al Basatin, Jeddah, Makkah Al Mukarramah"
"620,000 SAR",Apartment,3,3,118 sqm,"Dhahrat Laban, Riyadh, Ar Riyadh"
"750,000 SAR",Apartment,7,4,166 sqm,"Al Kakiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"480,000 SAR",Apartment,5,3,158 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,5,3,179 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"1,350,000 SAR",Full Floor,4,4,196 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"2,100,000 SAR",Villa,7+,7+,332 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,450,000 SAR",Whole Building,7+,7+,538 sqm,"Al Muruj, Al Qurayyat, Al Jawf"
"580,000 SAR",Full Floor,7,4,214 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"1,800,000 SAR",Villa,7+,7,226 sqm,"Al Saadah, Riyadh, Ar Riyadh"
"650,000 SAR",Full Floor,5,3,123 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"480,000 SAR",Apartment,5,3,167 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"560,000 SAR",Apartment,5,4,162 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"740,000 SAR",Apartment,5,4,194 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"375,000 SAR",Apartment,3,4,108 sqm,"Ar Rayaan, Jeddah, Makkah Al Mukarramah"
"375,000 SAR",Apartment,3,3,108 sqm,"Ar Rayaan, Jeddah, Makkah Al Mukarramah"
"520,000 SAR",Apartment,5,4,180 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"1,600,000 SAR",Full Floor,4,5,206 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"800,000 SAR",Full Floor,5,3,155 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"950,000 SAR",Full Floor,3,4,177 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,500,000 SAR",Villa,6,6,200 sqm,"Al Mahdiyah, Riyadh, Ar Riyadh"
"1,300,000 SAR",Villa,4,7+,312 sqm,"Al Dar Al Baida, Riyadh, Ar Riyadh"
"1,400,000 SAR",Apartment,3,3,126 sqm,"Al Qirawan, Riyadh, Ar Riyadh"
"1,200,000 SAR",Villa,4,7+,233 sqm,"Shubra, Riyadh, Ar Riyadh"
"1,250,000 SAR",Apartment,3,3,131 sqm,"Al Yasmin, Riyadh, Ar Riyadh"
"2,390,000 SAR",Villa,4,7+,"1,305 sqm","الرحاب, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,000,000 SAR",Villa,3,7,780 sqm,"الرميدة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"3,800,000 SAR",Villa,7+,7+,450 sqm,"Al Mahdiyah, Riyadh, Ar Riyadh"
"650,000 SAR",Apartment,3,3,840 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"3,600,000 SAR",Villa,7+,7+,660 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"2,700,000 SAR",Apartment,2,3,118 sqm,"Al Olaya, Riyadh, Ar Riyadh"
"3,000,000 SAR",Rest House,7,7+,863 sqm,"Taibah, Jeddah, Makkah Al Mukarramah"
"780,000 SAR",Apartment,4,3,123 sqm,"Al Maizialah, Riyadh, Ar Riyadh"
"2,200,000 SAR",Villa,7+,7+,276 sqm,"Al Maizialah, Riyadh, Ar Riyadh"
"1,400,000 SAR",Villa,7+,5,200 sqm,"West Al Uraija, Riyadh, Ar Riyadh"
"4,500,000 SAR",Villa,7+,6,900 sqm,"Al Buhirat, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,5,4,219 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"790,000 SAR",Apartment,4,3,411 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"799,000 SAR",Apartment,4,3,411 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"1,000,050 SAR",Villa,6,5,265 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"950,000 SAR",Apartment,5,4,178 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"730,000 SAR",Full Floor,6,4,195 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,900,000 SAR",Full Floor,5,4,188 sqm,"Al Malqa, Riyadh, Ar Riyadh"
"520,000 SAR",Apartment,5,4,167 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"520,000 SAR",Apartment,5,4,167 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"880,000 SAR",Apartment,6,5,217 sqm,"Al Bawadi, Jeddah, Makkah Al Mukarramah"
"695,000 SAR",Villa,6,4,181 sqm,"Uqaz, Riyadh, Ar Riyadh"
"700,000 SAR",Villa,6,4,181 sqm,"Uqaz, Riyadh, Ar Riyadh"
"590,000 SAR",Full Floor,5,2,150 sqm,"Uqaz, Riyadh, Ar Riyadh"
"1,550,000 SAR",Villa,7+,7+,274 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,550,000 SAR",Apartment,3,4,137 sqm,"Al Malqa, Riyadh, Ar Riyadh"
"850,000 SAR",Full Floor,5,3,181 sqm,"Nawara, Almuzahimih, Ar Riyadh"
"920,000 SAR",Apartment,5,5,256 sqm,"Nawara, Almuzahimih, Ar Riyadh"
"1,150,000 SAR",Full Floor,6,3,172 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"530,000 SAR",Apartment,3,2,72 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"1,300,000 SAR",Apartment,5,5,237 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"1,500,000 SAR",Full Floor,5,3,189 sqm,"King Faisal, Riyadh, Ar Riyadh"
"950,000 SAR",Full Floor,6,3,183 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"680,000 SAR",Full Floor,4,3,143 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"590,000 SAR",Full Floor,6,4,224 sqm,"Al Sharaf, Khamis Mushayt, Asir"
"2,200,000 SAR",Villa,7+,7+,450 sqm,"Sultanah, Abha, Asir"
"750,000 SAR",Apartment,4,5,185 sqm,"Ar Rawabi, Al Khubar, Eastern"
"2,900,000 SAR",Whole Building,7+,7+,400 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"560,000 SAR",Apartment,6,4,226 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"650,000 SAR",Apartment,6,4,275 sqm,"Ar Rawabi, Abha, Asir"
"600,000 SAR",Full Floor,7,4,202 sqm,"Al Maealaa, Ahad Rifaydah, Asir"
"580,000 SAR",Full Floor,7,4,229 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"520,000 SAR",Apartment,7,5,227 sqm,"Al Maealaa, Ahad Rifaydah, Asir"
"1,260,000 SAR",Villa,7,7+,375 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"500,000 SAR",Apartment,5,3,141 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"4,000,000 SAR",Villa,7+,4,345 sqm,"Al Wadi, Riyadh, Ar Riyadh"
"1,060,000 SAR",Apartment,4,3,213 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"550,000 SAR",Apartment,5,4,198 sqm,"Al Maealaa, Ahad Rifaydah, Asir"
"800,000 SAR",Villa,7,5,301 sqm,"السليمانية, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,250,000 SAR",Apartment,6,3,188 sqm,"Ar Rakah Al Janubiyah, Al Khubar, Eastern"
"750,000 SAR",Apartment,6,7,328 sqm,"Al Maealaa, Ahad Rifaydah, Asir"
"900,000 SAR",Full Floor,5,3,177 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"600,000 SAR",Full Floor,7,4,219 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"600,000 SAR",Full Floor,3,3,909 sqm,"Badr, Riyadh, Ar Riyadh"
"695,000 SAR",Apartment,5,3,159 sqm,"Ar Rayaan, Jeddah, Makkah Al Mukarramah"
"560,000 SAR",Apartment,5,3,162 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"590,000 SAR",Full Floor,6,4,224 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"600,000 SAR",Full Floor,7,4,206 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"950,000 SAR",Apartment,5,5,237 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"580,000 SAR",Full Floor,7,4,229 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"720,000 SAR",Villa,7,5,350 sqm,"السليمانية, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"580,000 SAR",Full Floor,7,4,229 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
"560,000 SAR",Apartment,5,4,194 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"900,000 SAR",Full Floor,3,3,155 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"550,000 SAR",Villa,5,5,229 sqm,"Al Ihtifalat, Ar Rass, Al Qassim"
"630,000 SAR",Full Floor,5,3,167 sqm,"Badr, Riyadh, Ar Riyadh"
"500,000 SAR",Apartment,4,3,158 sqm,"Al Buhayrat, Makah Almukaramuh, Makkah Al Mukarramah"
"5,300,000 SAR",Villa,7,7+,375 sqm,"Al Malqa, Riyadh, Ar Riyadh"
"760,000 SAR",Apartment,5,3,194 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,000,000 SAR",Apartment,5,3,108 sqm,"King Faisal, Riyadh, Ar Riyadh"
"1,300,000 SAR",Full Floor,5,3,176 sqm,"King Faisal, Riyadh, Ar Riyadh"
"500,000 SAR",Apartment,5,3,199 sqm,"Al Badi, Abha, Asir"
"350,000 SAR",Full Floor,5,3,190 sqm,"An Nahdah, Ad Dilam, Ar Riyadh"
"900,000 SAR",Apartment,6,5,208 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"900,000 SAR",Villa,7+,6,293 sqm,"الأصالة, الجموم - بحره, Makkah Al Mukarramah"
"790,000 SAR",Villa,6,4,260 sqm,"الأصالة, الجموم - بحره, Makkah Al Mukarramah"
"890,000 SAR",Full Floor,6,5,549 sqm,"Al Qafilah, Khamis Mushayt, Asir"
"700,000 SAR",Full Floor,4,2,176 sqm,"Al Misk, Abha, Asir"
"740,000 SAR",Full Floor,5,4,200 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"439,000 SAR",Apartment,2,2,524 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"499,000 SAR",Apartment,5,3,166 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"499,000 SAR",Apartment,5,3,157 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"3,200,000 SAR",Villa,7,7,390 sqm,"Abhur Ash Shamaliyah, Jeddah, Makkah Al Mukarramah"
"1,300,000 SAR",Villa,7+,5,307 sqm,"Al Falaq Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"920,000 SAR",Apartment,6,5,208 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,090,000 SAR",Villa,5,4,235 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"590,000 SAR",Apartment,4,3,118 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"1,400,000 SAR",Villa,5,4,200 sqm,"Al Loaloa, Jeddah, Makkah Al Mukarramah"
"1,230,000 SAR",Villa,7,6,385 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"785,000 SAR",Apartment,7+,4,242 sqm,"Badr, Riyadh, Ar Riyadh"
"775,000 SAR",Apartment,5,5,149 sqm,"Badr, Riyadh, Ar Riyadh"
"620,000 SAR",Apartment,7,4,218 sqm,"Ar Rawabi, Abha, Asir"
"600,000 SAR",Apartment,6,4,198 sqm,"Ash Shifa, Khamis Mushayt, Asir"
"700,000 SAR",Full Floor,6,4,450 sqm,"ضاحية الإسكان, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"520,000 SAR",Apartment,4,3,130 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"1,300,000 SAR",Villa,7,7,371 sqm,"الحلقة الغربية, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"850,000 SAR",Villa,7+,5,301 sqm,"Ar Rehab 3, Jazan, Jazan"
"590,000 SAR",Apartment,4,3,146 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"890,000 SAR",Full Floor,6,3,156 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"670,000 SAR",Full Floor,6,4,510 sqm,"الغريف, امارة منطقة جازان - الغريف, Jazan"
"685,000 SAR",Apartment,5,5,192 sqm,"Al Muhammadiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"500,000 SAR",Apartment,6,4,198 sqm,"Al Suways 1, Jazan, Jazan"
"1,800,000 SAR",Villa,7+,7,270 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"1,545,000 SAR",Apartment,3,3,116 sqm,"Al Malqa, Riyadh, Ar Riyadh"
"790,000 SAR",Apartment,6,4,780 sqm,"An Nuzhah, Jeddah, Makkah Al Mukarramah"
"490,000 SAR",Apartment,4,4,625 sqm,"An Nuzhah, Jeddah, Makkah Al Mukarramah"
"490,000 SAR",Apartment,4,3,625 sqm,"An Nuzhah, Jeddah, Makkah Al Mukarramah"
"570,000 SAR",Apartment,4,3,158 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"1,300,000 SAR",Full Floor,4,4,189 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"580,000 SAR",Apartment,4,3,128 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"350,000 SAR",Full Floor,5,3,190 sqm,"An Nahdah, Ad Dilam, Ar Riyadh"
"550,000 SAR",Apartment,3,2,68 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"650,000 SAR",Full Floor,6,3,124 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"780,000 SAR",Apartment,5,5,149 sqm,"Badr, Riyadh, Ar Riyadh"
"750,000 SAR",Full Floor,6,4,206 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"770,000 SAR",Apartment,5,4,215 sqm,"Ayn Al Khif, Madinah, Al Madinah Al Munawwarah"
"500,000 SAR",Apartment,4,3,128 sqm,"Ash Shawqiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"850,000 SAR",Apartment,6,3,202 sqm,"Al Mughamas, Makah Almukaramuh, Makkah Al Mukarramah"
"840,000 SAR",Full Floor,7,3,167 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"785,000 SAR",Apartment,7+,4,242 sqm,"Badr, Riyadh, Ar Riyadh"
"1,600,000 SAR",Villa,7+,6,494 sqm,"Al Hazm, Al Qatif, Eastern"
"850,000 SAR",Full Floor,6,3,190 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"890,000 SAR",Apartment,7,4,252 sqm,"Ar Rabwah, Jeddah, Makkah Al Mukarramah"
"1,000,000 SAR",Full Floor,6,3,235 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"600,000 SAR",Apartment,4,3,161 sqm,"King Fahd, Makah Almukaramuh, Makkah Al Mukarramah"
"650,000 SAR",Apartment,7+,6,293 sqm,"Al Maealaa, Ahad Rifaydah, Asir"
"500,000 SAR",Apartment,6,4,198 sqm,"Ar Rehab 1, Jazan, Jazan"
"790,000 SAR",Apartment,7+,4,242 sqm,"Badr, Riyadh, Ar Riyadh"
"470,000 SAR",Apartment,6,4,187 sqm,"Al Maealaa, Ahad Rifaydah, Asir"
"1,300,000 SAR",Villa,7+,5,593 sqm,"القراحين, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,400,000 SAR",Villa,7+,7+,290 sqm,"Taybah, Ad Dammam, Eastern"
"500,000 SAR",Apartment,4,2,112 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"500,000 SAR",Apartment,6,4,196 sqm,"Al Suways 1, Jazan, Jazan"
"500,000 SAR",Apartment,6,4,198 sqm,"Ar Rehab 1, Jazan, Jazan"
"1,200,000 SAR",Villa,7+,7,300 sqm,"Sultanah, Abha, Asir"
"690,000 SAR",Full Floor,5,3,176 sqm,"Uqaz, Riyadh, Ar Riyadh"
"850,000 SAR",Apartment,4,3,172 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"780,000 SAR",Apartment,4,3,136 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"580,000 SAR",Apartment,3,2,86 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"3,500,000 SAR",Whole Building,7+,7+,780 sqm,"Abhur Al Janubiyah, Jeddah, Makkah Al Mukarramah"
"590,000 SAR",Apartment,4,3,138 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,4,2,94 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"2,500,000 SAR",Villa,7+,6,575 sqm,"As Samir, Jeddah, Makkah Al Mukarramah"
"1,900,000 SAR",Apartment,1,2,101 sqm,"Ash Shati, Jeddah, Makkah Al Mukarramah"
"900,000 SAR",Villa,7+,5,360 sqm,"King Salman bin Abdulaziz, Riyad Al Khabra, Al Qassim"
"660,000 SAR",Apartment,6,3,228 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"980,000 SAR",Apartment,6,5,220 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"820,000 SAR",Apartment,6,3,178 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"5,900,000 SAR",Villa,7,7+,720 sqm,"Al Muhammadiyah, Jeddah, Makkah Al Mukarramah"
"990,000 SAR",Full Floor,4,3,177 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,350,000 SAR",Full Floor,3,4,196 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,150,000 SAR",Apartment,3,3,134 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"2,900,000 SAR",Villa,6,6,338 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"550,000 SAR",Apartment,6,4,240 sqm,"Ar Rawabi, Abha, Asir"
"1,330,000 SAR",Apartment,3,2,116 sqm,"Al Yarmuk, Riyadh, Ar Riyadh"
"1,110,000 SAR",Apartment,3,2,107 sqm,"Al Yarmuk, Riyadh, Ar Riyadh"
"550,000 SAR",Full Floor,7+,4,221 sqm,"Al Sharaf, Khamis Mushayt, Asir"
"580,000 SAR",Apartment,6,4,203 sqm,"As Safa, Abha, Asir"
"950,000 SAR",Apartment,4,3,160 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"550,000 SAR",Apartment,7,3,156 sqm,"Ash Shawqiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"550,000 SAR",Apartment,6,4,247 sqm,"Ar Rawabi, Abha, Asir"
"1,200,000 SAR",Full Floor,5,5,232 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"830,000 SAR",Apartment,4,4,230 sqm,"الكدى, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"950,000 SAR",Full Floor,6,4,195 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,150,000 SAR",Apartment,7,5,192 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"620,000 SAR",Apartment,6,4,277 sqm,"الكدى, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"550,000 SAR",Apartment,6,4,175 sqm,"Al Barid, Ahad Rifaydah, Asir"
"650,000 SAR",Apartment,4,3,117 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"800,000 SAR",Full Floor,5,4,180 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"550,000 SAR",Apartment,3,3,102 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"720,000 SAR",Full Floor,4,3,180 sqm,"Dirab, Riyadh, Ar Riyadh"
"620,000 SAR",Apartment,6,4,277 sqm,"الكدى, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"950,000 SAR",Full Floor,7,3,170 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,150,000 SAR",Full Floor,3,5,144 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,150,000 SAR",Full Floor,3,4,144 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"850,000 SAR",Apartment,3,3,60 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"4,200,000 SAR",Villa,6,7,371 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,450,000 SAR",Full Floor,4,3,141 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,400,000 SAR",Full Floor,4,5,251 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,600,000 SAR",Full Floor,4,4,206 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,450,000 SAR",Full Floor,4,4,141 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"470,000 SAR",Apartment,3,2,111 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"670,000 SAR",Apartment,7,4,263 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"950,000 SAR",Full Floor,6,3,181 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"470,000 SAR",Apartment,3,2,115 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"700,000 SAR",Apartment,6,4,190 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"780,000 SAR",Apartment,4,3,124 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"950,000 SAR",Full Floor,6,3,157 sqm,"Al Murjan, Riyadh, Ar Riyadh"
"650,000 SAR",Apartment,7,5,245 sqm,"Al Barid, Ahad Rifaydah, Asir"
"1,170,000 SAR",Villa,7,6,381 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"800,000 SAR",Villa,7+,6,353 sqm,"الرحبة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"900,000 SAR",Full Floor,6,5,147 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"750,000 SAR",Villa,7,5,359 sqm,"السليمانية, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,050,000 SAR",Villa,7+,7,394 sqm,"ريحه, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,400,000 SAR",Villa,7+,7,320 sqm,"Al Zarqa, Bariduh, Al Qassim"
"2,750,000 SAR",Villa,6,6,376 sqm,"Al Yarmuk, Riyadh, Ar Riyadh"
"1,700,000 SAR",Villa,5,6,225 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"800,000 SAR",Apartment,3,3,151 sqm,"An Nahdah, Riyadh, Ar Riyadh"
"800,000 SAR",Apartment,3,3,158 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,200,000 SAR",Full Floor,3,3,165 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,250,000 SAR",Full Floor,4,4,274 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,400,000 SAR",Apartment,3,3,209 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,700,000 SAR",Full Floor,4,4,242 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"600,000 SAR",Apartment,3,3,144 sqm,"Al Wahah, Ad Dammam, Eastern"
"800,000 SAR",Villa,7+,6,354 sqm,"الرحبة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,050,000 SAR",Apartment,7+,4,267 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,600,000 SAR",Villa,6,7+,200 sqm,"Al Loaloa, Jeddah, Makkah Al Mukarramah"
"1,000,000 SAR",Full Floor,4,4,171 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"630,000 SAR",Apartment,4,1,116 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"420,000 SAR",Apartment,5,3,172 sqm,"Al Buhayrah, Abha, Asir"
"1,000,000 SAR",Villa,7,5,346 sqm,"السناح, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"580,000 SAR",Full Floor,7+,4,221 sqm,"Al Sharaf, Khamis Mushayt, Asir"
"550,000 SAR",Full Floor,7+,4,221 sqm,"Al Sharaf, Khamis Mushayt, Asir"
"580,000 SAR",Full Floor,7,4,211 sqm,"Al Sharaf, Khamis Mushayt, Asir"
"1,000,000 SAR",Full Floor,6,3,235 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"700,000 SAR",Full Floor,4,3,128 sqm,"Al Awaly, Riyadh, Ar Riyadh"
"480,000 SAR",Apartment,4,4,118 sqm,"Ar Rayaan, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Apartment,2,2,120 sqm,"Jareer, Riyadh, Ar Riyadh"
"1,150,000 SAR",Full Floor,4,4,315 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,650,000 SAR",Full Floor,5,4,183 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"3,300,000 SAR",Villa,6,6,383 sqm,"Qurtubah, Riyadh, Ar Riyadh"
"1,850,000 SAR",Full Floor,3,4,186 sqm,"Qurtubah, Riyadh, Ar Riyadh"
"1,450,000 SAR",Full Floor,3,3,156 sqm,"Qurtubah, Riyadh, Ar Riyadh"
